world_id,world_seed,density,B1_static_f0,B1_static_f1,B1_static_f2,B1_static_f3,B1_static_f4,B1_static_f5,B1_static_f6,B1_static_f7,B1_static_f8,B1_early_f0,B1_early_f1,B1_early_f2,B1_early_f3,B1_early_f4,B1_early_f5,B1_early_f6,B1_early_f7,B1_early_f8,B1_early_f9,B1_posttrans_f0,B1_posttrans_f1,B1_posttrans_f2,B1_posttrans_f3,B1_posttrans_f4,B1_posttrans_f5,B1_posttrans_f6,B1_posttrans_f7,B1_posttrans_f8,B1_posttrans_f9,B2_static_f0,B2_static_f1,B2_static_f2,B2_static_f3,B2_static_f4,B2_static_f5,B2_static_f6,B2_static_f7,B2_static_f8,B2_early_f0,B2_early_f1,B2_early_f2,B2_early_f3,B2_early_f4,B2_early_f5,B2_early_f6,B2_early_f7,B2_early_f8,B2_early_f9,B2_posttrans_f0,B2_posttrans_f1,B2_posttrans_f2,B2_posttrans_f3,B2_posttrans_f4,B2_posttrans_f5,B2_posttrans_f6,B2_posttrans_f7,B2_posttrans_f8,B2_posttrans_f9,B4_static_f0,B4_static_f1,B4_static_f2,B4_static_f3,B4_static_f4,B4_static_f5,B4_static_f6,B4_static_f7,B4_static_f8,B4_early_f0,B4_early_f1,B4_early_f2,B4_early_f3,B4_early_f4,B4_early_f5,B4_early_f6,B4_early_f7,B4_early_f8,B4_early_f9,B4_posttrans_f0,B4_posttrans_f1,B4_posttrans_f2,B4_posttrans_f3,B4_posttrans_f4,B4_posttrans_f5,B4_posttrans_f6,B4_posttrans_f7,B4_posttrans_f8,B4_posttrans_f9,B8_static_f0,B8_static_f1,B8_static_f2,B8_static_f3,B8_static_f4,B8_static_f5,B8_static_f6,B8_static_f7,B8_static_f8,B8_early_f0,B8_early_f1,B8_early_f2,B8_early_f3,B8_early_f4,B8_early_f5,B8_early_f6,B8_early_f7,B8_early_f8,B8_early_f9,B8_posttrans_f0,B8_posttrans_f1,B8_posttrans_f2,B8_posttrans_f3,B8_posttrans_f4,B8_posttrans_f5,B8_posttrans_f6,B8_posttrans_f7,B8_posttrans_f8,B8_posttrans_f9,B16_static_f0,B16_static_f1,B16_static_f2,B16_static_f3,B16_static_f4,B16_static_f5,B16_static_f6,B16_static_f7,B16_static_f8,B16_early_f0,B16_early_f1,B16_early_f2,B16_early_f3,B16_early_f4,B16_early_f5,B16_early_f6,B16_early_f7,B16_early_f8,B16_early_f9,B16_posttrans_f0,B16_posttrans_f1,B16_posttrans_f2,B16_posttrans_f3,B16_posttrans_f4,B16_posttrans_f5,B16_posttrans_f6,B16_posttrans_f7,B16_posttrans_f8,B16_posttrans_f9
96,2848662137450973874,0.30038717932036685,0.3082275390625,0.42514851485148514,0.3013861386138614,20.591552734375,26.122802734375,5050.0,0.30038717932036685,0.0,0.0,-1545.0,-15.652217194570136,142.67925567509806,893.2941176470588,2147.0,602.0,43.0,0.35220125786148754,4.6521053204994915,0.30038717932036685,-19.0,-0.9667873303167416,27.009546460464676,586.2352941176471,602.0,583.0,-1.48,0.9635316698637936,0.6174938640204234,0.30038717932036685,0.775390625,0.0,0.7759760705289672,6.671875,10.546875,3176.0,0.30038717932036685,0.0,0.0,-2096.0,-33.873846153846166,49.418555219674325,1673.5098039215686,3176.0,1080.0,51.919999999999995,0.025569502556938368,3.11150458297759,0.30038717932036685,-64.0,-1.8291402714932246,14.099702124513128,1029.5294117647059,1080.0,1016.0,-1.6,0.7993730407498453,0.7684909497747451,0.30038717932036685,0.9970703125,0.0,0.9970617042115573,0.0849609375,0.0849609375,1021.0,0.30038717932036685,0.0,0.0,-518.0,-9.840361990950235,9.923225282134837,719.3725490196078,1021.0,503.0,7.52,0.08156028368779865,0.5250301623323008,0.30038717932036685,0.0,-0.3937556561085985,8.1117199162693,501.98039215686276,503.0,503.0,-2.08,0.999999999994012,1.4318640443260904,0.30038717932036685,1.0,0.0,1.0,0.0,0.0,256.0,0.30038717932036685,0.0,0.0,-42.0,-0.8304072398190065,2.1010473578670235,242.01960784313727,256.0,214.0,-0.56,0.3333333333280423,0.4620141521184026,0.30038717932036685,-5.0,-0.10117647058823671,3.0610455730027932,208.64705882352942,214.0,209.0,0.2,0.9242424242284205,1.3025623265472686,0.30038717932036685,1.0,0.0,1.0,0.0,0.0,64.0,0.30038717932036685,0.0,0.0,-1.0,-0.00651583710407342,0.13999999999999999,63.94117647058823,64.0,63.0,-0.04,0.0,4.131182218887912e-09,0.30038717932036685,-1.0,-0.008687782805430906,0.6779380502671317,61.8235294117647,63.0,62.0,0.04,0.8888888887901234,1.2686114450993045,0.30038717932036685
97,774952742405502980,0.22327596127891194,0.2183837890625,0.5662381218557854,0.22051425377305758,21.747802734375,26.763427734375,3578.0,0.22327596127891194,0.0,0.0,-1414.0,-10.48633484162897,170.7311383433028,793.3333333333334,2026.0,612.0,46.16,0.3289036544848937,10.376316085747952,0.22327596127891194,-76.0,-1.852579185520366,25.45288981628609,582.5882352941177,612.0,536.0,1.12,0.8615664845157349,0.7545783125468001,0.22327596127891194,0.625244140625,0.0,0.6237797735259665,14.765380859375,19.046630859375,2561.0,0.22327596127891194,0.0,0.0,-1475.0,-19.394841628959274,60.03907061239373,1444.6078431372548,2561.0,1086.0,36.68000000000001,0.059910771191803755,5.496776140503484,0.22327596127891194,-177.0,-2.7217194570135916,15.026922505955769,1033.5098039215686,1086.0,909.0,-3.9599999999999995,0.5552763819081525,1.1460370679003828,0.22327596127891194,0.9833984375,0.0,0.9836146971201589,0.6865234375,0.4990234375,1007.0,0.22327596127891194,0.0,0.0,-480.0,-6.897013574660637,17.501999885727344,659.1764705882352,1007.0,527.0,9.440000000000001,0.13824057450603547,2.59121275303067,0.22327596127891194,-89.0,-1.2815384615384657,7.846757292028346,499.27450980392155,527.0,438.0,-0.1200000000000001,0.5637254901933151,1.0079074939202803,0.22327596127891194,1.0,0.0,1.0,0.0,0.0,256.0,0.22327596127891194,0.0,0.0,-41.0,-0.8097737556561111,1.8728587773775152,235.68627450980392,256.0,215.0,-0.2799999999999999,0.28070175438104034,0.8589063460774663,0.22327596127891194,-18.0,-0.2279638009049798,2.439344174158292,206.7058823529412,215.0,197.0,0.32,0.6949152542255099,0.7816125090257986,0.22327596127891194,1.0,0.0,1.0,0.0,0.0,64.0,0.22327596127891194,0.0,0.0,0.0,-4.115440223051387e-16,0.0,64.0,64.0,64.0,0.0,0.0,1.0,0.22327596127891194,0.0,-0.0014479638009055854,0.8,63.07843137254902,64.0,64.0,0.08,0.9999999999285715,0.42365927360646877,0.22327596127891194
98,2316887979943638684,0.3252245560555397,0.3197021484375,0.385643375334097,0.32311951126384114,30.759521484375,24.759521484375,5238.0,0.3252245560555397,0.0,0.0,-1407.0,-14.914298642533948,111.71141571030239,870.0980392156863,2020.0,613.0,42.92,0.1867052023120308,12.47403059271997,0.3252245560555397,-20.0,-1.1860633484162886,39.26168615839111,618.9803921568628,613.0,593.0,-4.8,0.9758454106268408,2.047535033630315,0.3252245560555397,0.788818359375,0.0,0.7884555865057258,10.749755859375,7.781005859375,3231.0,0.3252245560555397,0.0,0.0,-2050.0,-31.731493212669694,58.212369819480806,1659.8039215686274,3231.0,1181.0,60.0,0.08645276292331264,2.2600799787543924,0.3252245560555397,-178.0,-3.4501357466063505,16.195258565394997,1110.4313725490197,1181.0,1003.0,-2.32,0.5811764705868678,1.8507366829354723,0.3252245560555397,0.998046875,0.0,0.9980430528375733,0.05859375,0.05859375,1022.0,0.3252245560555397,0.0,0.0,-469.0,-9.410859728506795,10.049656710554842,715.7450980392157,1022.0,553.0,10.2,0.1049618320608684,0.5708271839511563,0.3252245560555397,-73.0,-1.5523981900452524,8.117166993477467,530.5882352941177,553.0,480.0,-2.52,0.6386138613829772,0.860311740395858,0.3252245560555397,1.0,0.0,1.0,0.0,0.0,256.0,0.3252245560555397,0.0,0.0,-35.0,-0.8061538461538494,2.3515952032609695,239.15686274509804,256.0,221.0,-0.12,0.426229508189734,0.28608522315614376,0.3252245560555397,-18.0,-0.31782805429864464,3.3630938137375828,217.1764705882353,221.0,203.0,-0.64,0.7499999999895833,0.9106290589800343,0.3252245560555397,1.0,0.0,1.0,0.0,0.0,64.0,0.3252245560555397,0.0,0.0,0.0,-4.115440223051387e-16,0.0,64.0,64.0,64.0,0.0,0.0,1.0,0.3252245560555397,0.0,0.024615384615383977,0.4,63.529411764705884,64.0,64.0,0.0,0.99999999975,1.211919963754682,0.3252245560555397
99,412389872234882975,0.23092696246201921,0.232666015625,0.5396117523609654,0.23478488982161594,21.5146484375,27.5771484375,3812.0,0.23092696246201921,0.0,0.0,-1467.0,-11.854841628959273,161.80291839148018,812.0392156862745,2057.0,590.0,48.52,0.3687607573148155,13.683351125055788,0.23092696246201921,-34.0,-0.4390950226244322,28.091593048454904,532.7647058823529,590.0,556.0,2.96,0.9427609427593556,0.8444962703580084,0.23092696246201921,0.6484375,0.0,0.6502259036144579,10.34375,15.4375,2656.0,0.23092696246201921,0.0,0.0,-1636.0,-22.582081447963812,49.49668271712762,1498.5686274509803,2656.0,1020.0,38.8,0.07570621468922277,2.671120396745634,0.23092696246201921,-69.0,-0.4801809954751183,17.248640526140026,934.9803921568628,1020.0,951.0,7.24,0.8124999999977921,1.4275961147689433,0.23092696246201921,0.9833984375,0.0,0.9841112214498511,0.5615234375,0.3740234375,1007.0,0.23092696246201921,0.0,0.0,-492.0,-7.197375565610858,13.941821975624274,679.3529411764706,1007.0,515.0,10.080000000000002,0.11827956989226115,1.511528511179319,0.23092696246201921,-56.0,-0.9253393665158364,7.6436640428527465,467.2549019607843,515.0,459.0,2.64,0.6781609195363324,1.6484472183516365,0.23092696246201921,1.0,0.0,1.0,0.0,0.0,256.0,0.23092696246201921,0.0,0.0,-34.0,-0.7209954751131222,1.678570820668583,239.45098039215685,256.0,222.0,0.0,0.3199999999936,0.6017952595949516,0.23092696246201921,-25.0,-0.38416289592760217,3.2939338184001206,205.6078431372549,222.0,197.0,0.6799999999999999,0.6710526315701177,0.568119299720567,0.23092696246201921,1.0,0.0,1.0,0.0,0.0,64.0,0.23092696246201921,0.0,0.0,0.0,-4.115440223051387e-16,0.0,64.0,64.0,64.0,0.0,0.0,1.0,0.23092696246201921,-1.0,-0.012036199095022663,0.42379240200834184,63.07843137254902,64.0,63.0,0.04,0.79999999984,0.4841229193076813,0.23092696246201921
100,2677655576239362089,0.27137306986578086,0.27325439453125,0.4634800089345544,0.27909314272950636,26.55413818359375,20.27288818359375,4477.0,0.27137306986578086,0.0,0.0,-1399.0,-13.336380090497741,134.63468943775226,882.3333333333334,2075.0,676.0,45.0,0.26561679790012305,14.29498770448224,0.27137306986578086,-100.0,-2.602895927601813,28.79444390850429,589.6078431372549,676.0,576.0,4.800000000000001,0.8376623376609779,0.6454437562414287,0.27137306986578086,0.7158203125,0.0,0.715893587994543,11.27734375,13.90234375,2932.0,0.27137306986578086,0.0,0.0,-1690.0,-27.311131221719492,43.32528130318371,1639.862745098039,2932.0,1242.0,49.440000000000005,0.06423034330007518,2.982447663376856,0.27137306986578086,-284.0,-5.8617194570135895,16.746868363965845,1050.1764705882354,1242.0,958.0,6.32,0.42393509127703055,0.6758174644119053,0.27137306986578086,0.9921875,0.0,0.9921259842519685,0.1875,0.3125,1016.0,0.27137306986578086,0.0,0.0,-434.0,-8.263348416289599,10.265359224109012,721.3137254901961,1016.0,582.0,10.24,0.08438818565383041,1.0864356585178925,0.27137306986578086,-121.0,-2.4179185520362005,7.841147875151954,511.37254901960785,582.0,461.0,1.08,0.43457943925030573,1.0952000215562272,0.27137306986578086,1.0,0.0,1.0,0.0,0.0,256.0,0.27137306986578086,0.0,0.0,-34.0,-0.7643438914027163,1.4204224723651764,241.47058823529412,256.0,222.0,-0.31999999999999995,0.2608695652117202,0.4948716595940382,0.27137306986578086,-23.0,-0.45638009049773814,2.5393700006103876,212.7058823529412,222.0,199.0,-0.36,0.6461538461439053,0.968227815814806,0.27137306986578086,1.0,0.0,1.0,0.0,0.0,64.0,0.27137306986578086,0.0,0.0,0.0,-4.115440223051387e-16,0.0,64.0,64.0,64.0,0.0,0.0,1.0,0.27137306986578086,-1.0,-0.03104072398190139,0.6779380502671317,63.27450980392157,64.0,63.0,-0.04,0.9166666665902777,0.4284784130965868,0.27137306986578086
101,4536399452041374067,0.3176586033704894,0.31707763671875,0.39326275264677574,0.3176130895091434,25.96136474609375,27.32073974609375,5195.0,0.3176586033704894,0.0,0.0,-1340.0,-13.955022624434388,117.92743531511232,914.6666666666666,2043.0,703.0,43.36,0.3053395541729884,10.017305387982544,0.3176586033704894,-156.0,-3.943167420814483,33.895510027140766,615.2745098039215,703.0,547.0,3.5999999999999996,0.7979274611388628,0.9406252457251534,0.3176586033704894,0.783935546875,0.0,0.7827779507941451,10.017333984375,10.361083984375,3211.0,0.3176586033704894,0.0,0.0,-1947.0,-31.310226244343873,48.3199379138674,1733.6666666666667,3211.0,1264.0,54.44,0.03182496270510601,3.580646145748126,0.3176586033704894,-346.0,-8.530045248868763,19.89556734551694,1089.2549019607843,1264.0,918.0,-0.7200000000000006,0.42620232172400296,1.2096327985057491,0.3176586033704894,0.99609375,0.0,0.996078431372549,0.109375,0.109375,1020.0,0.3176586033704894,0.0,0.0,-426.0,-8.763800904977376,9.732913232943156,740.6862745098039,1020.0,594.0,8.32,0.08779443254799188,1.5304943485716054,0.3176586033704894,-145.0,-3.373303167420814,8.535221145348256,518.156862745098,594.0,449.0,0.52,0.4313725490179162,0.8670468024136587,0.3176586033704894,1.0,0.0,1.0,0.0,0.0,256.0,0.3176586033704894,0.0,0.0,-26.0,-0.6698642533936678,1.7348198753761153,243.31372549019608,256.0,230.0,-0.32000000000000006,0.3809523809433107,0.5669467097612998,0.3176586033704894,-24.0,-0.7120361990950238,2.947812748462833,214.52941176470588,230.0,206.0,0.64,0.6571428571334693,0.6813579857845181,0.3176586033704894,1.0,0.0,1.0,0.0,0.0,64.0,0.3176586033704894,0.0,0.0,0.0,-4.115440223051387e-16,0.0,64.0,64.0,64.0,0.0,0.0,1.0,0.3176586033704894,-1.0,-0.013574660633484668,0.24413111231467405,63.86274509803921,64.0,63.0,-0.04,0.49999999975,2.3338398585195044e-09,0.3176586033704894
102,901011055201482972,0.28530099089373184,0.284912109375,0.4586546700942588,0.2820265638389032,20.0615234375,25.9833984375,4668.0,0.28530099089373184,0.0,0.0,-1508.0,-14.856380090497739,139.0029294655332,885.9607843137255,2141.0,633.0,48.559999999999995,0.3164097914776444,6.097231795458047,0.28530099089373184,-119.0,-3.387873303167428,27.549874772855137,549.3725490196078,633.0,514.0,2.52,0.8234421364972946,0.9822432538386089,0.28530099089373184,0.736328125,0.0,0.7364058355437666,11.046875,13.984375,3016.0,0.28530099089373184,0.0,0.0,-1845.0,-30.52235294117648,46.061372102880306,1649.3333333333333,3016.0,1171.0,47.480000000000004,0.06345177664971398,3.286178915475301,0.28530099089373184,-284.0,-6.463348416289591,13.54465208117211,981.9803921568628,1171.0,887.0,3.76,0.35746606334760755,0.9147119416639413,0.28530099089373184,0.9921875,0.0,0.9921259842519685,0.1875,0.25,1016.0,0.28530099089373184,0.0,0.0,-468.0,-9.225429864253394,10.302931621630806,713.843137254902,1016.0,548.0,8.16,0.09302325581377321,1.2388569143671562,0.28530099089373184,-116.0,-2.475203619909509,8.266655913971501,483.7843137254902,548.0,432.0,0.0,0.4889867841388151,1.2436334216716063,0.28530099089373184,1.0,0.0,1.0,0.0,0.0,256.0,0.28530099089373184,0.0,0.0,-47.0,-1.0295022624434418,2.8803472012936218,236.84313725490196,256.0,209.0,-0.6,0.37333333332835555,0.20186880273272192,0.28530099089373184,-20.0,-0.46968325791855287,2.9933259094191533,205.15686274509804,209.0,189.0,-0.64,0.7222222222121913,1.441570324131243,0.28530099089373184,1.0,0.0,1.0,0.0,0.0,64.0,0.28530099089373184,0.0,0.0,0.0,-4.115440223051387e-16,0.0,64.0,64.0,64.0,0.0,0.0,1.0,0.28530099089373184,0.0,-4.115440223051387e-16,0.0,64.0,64.0,64.0,0.0,0.0,1.0,0.28530099089373184
103,3066904600159404624,0.21243958918694267,0.21002197265625,0.5916884626562046,0.20793374019180472,18.80657958984375,18.44720458984375,3441.0,0.21243958918694267,0.0,0.0,-1379.0,-9.505248868778283,180.35377345650411,751.843137254902,2036.0,657.0,54.92,0.4455166867710312,9.311150340127845,0.21243958918694267,-118.0,-1.7771040723981968,28.36812295517629,592.6666666666666,657.0,539.0,1.28,0.8179012345666391,1.2364581791587463,0.21243958918694267,0.613037109375,0.0,0.6109119872560733,13.804443359375,13.991943359375,2511.0,0.21243958918694267,0.0,0.0,-1351.0,-16.81303167420814,69.38688348672248,1371.686274509804,2511.0,1160.0,46.279999999999994,0.08716216216210326,9.015642421192133,0.21243958918694267,-139.0,-2.870497737556576,20.23589879397503,1082.7843137254902,1160.0,1021.0,4.2,0.7116182572599344,0.8682957315197113,0.21243958918694267,0.97265625,0.0,0.9723895582329317,0.796875,0.734375,996.0,0.21243958918694267,0.0,0.0,-452.0,-6.1416289592760185,19.592815009589614,633.8627450980392,996.0,544.0,13.520000000000001,0.12233009708714111,3.448163150068051,0.21243958918694267,-56.0,-1.1606334841629,8.703194815698428,513.0980392156863,544.0,488.0,0.6399999999999999,0.7128205128168573,1.5498578005115824,0.21243958918694267,1.0,0.0,1.0,0.0,0.0,256.0,0.21243958918694267,0.0,0.0,-46.0,-0.8647058823529423,3.825388869121674,228.0,256.0,210.0,0.64,0.5399999999946,0.5731430931623016,0.21243958918694267,-12.0,-0.3269683257918581,3.361904222312111,202.50980392156862,210.0,198.0,0.64,0.8333333333217592,1.0987890651031003,0.21243958918694267,1.0,0.0,1.0,0.0,0.0,64.0,0.21243958918694267,0.0,0.0,0.0,-0.005701357466063042,0.2,63.94117647058823,64.0,64.0,0.0,0.9999999989999999,2.82842711674619e-09,0.21243958918694267,-1.0,-0.02434389140271527,0.37363083384538803,62.86274509803921,64.0,63.0,0.04,0.7499999998125,0.5649326838814095,0.21243958918694267
104,1198685933336022622,0.2916343040517217,0.2894287109375,0.45276254744833405,0.2837410375369043,26.700927734375,27.763427734375,4742.0,0.2916343040517217,0.0,0.0,-1499.0,-14.121990950226262,155.39272698553174,887.4705882352941,2147.0,648.0,46.839999999999996,0.3955645161288728,5.212418159373382,0.2916343040517217,-172.0,-2.835656108597289,30.143762207130017,550.843137254902,648.0,476.0,0.08000000000000007,0.7492711370251468,2.4877947569420655,0.2916343040517217,0.74462890625,0.0,0.7445901639344262,13.5693359375,12.5068359375,3050.0,0.2916343040517217,0.0,0.0,-1874.0,-28.36588235294118,46.665721895198416,1670.8431372549019,3050.0,1176.0,52.080000000000005,0.06253126563278513,2.0138975005878423,0.2916343040517217,-295.0,-5.673665158371056,14.874474780643515,981.4509803921569,1176.0,881.0,3.7199999999999998,0.35869565217313326,1.3671343796690743,0.2916343040517217,0.9921875,0.0,0.9921259842519685,0.1875,0.1875,1016.0,0.2916343040517217,0.0,0.0,-466.0,-8.485972850678738,10.58761540669097,722.7843137254902,1016.0,550.0,8.399999999999999,0.11238095238073832,0.7555893917193243,0.2916343040517217,-114.0,-2.3085972850678718,6.968615357443687,476.8235294117647,550.0,436.0,1.44,0.43283582089336897,1.934808575584545,0.2916343040517217,1.0,0.0,1.0,0.0,0.0,256.0,0.2916343040517217,0.0,0.0,-34.0,-0.7613574660633476,2.12075458268985,242.13725490196077,256.0,222.0,-0.48000000000000004,0.3818181818112397,0.49587621842607743,0.2916343040517217,-27.0,-0.5683257918552038,2.6092910914652663,203.84313725490196,222.0,195.0,0.36,0.5846153846063905,0.9441219327744099,0.2916343040517217,1.0,0.0,1.0,0.0,0.0,64.0,0.2916343040517217,0.0,0.0,0.0,-4.115440223051387e-16,0.0,64.0,64.0,64.0,0.0,0.0,1.0,0.2916343040517217,-2.0,-0.05918552036199078,0.39799497484264795,62.13725490196079,64.0,62.0,0.16,0.59999999988,0.6614378284432721,0.2916343040517217
105,3086590264043597521,0.3413819291764306,0.3399658203125,0.36983842010771995,0.3338420107719928,27.484130859375,24.484130859375,5570.0,0.3413819291764306,0.0,0.0,-1346.0,-15.154298642533938,115.48174574364558,904.4901960784314,2060.0,714.0,46.64,0.327672327672164,4.447071866723153,0.3413819291764306,-71.0,-1.2114027149321276,31.49481862148122,616.4313725490196,714.0,643.0,6.040000000000001,0.8968023255800919,1.1325540987743339,0.3413819291764306,0.810546875,0.0,0.8093373493975904,8.609375,11.734375,3320.0,0.3413819291764306,0.0,0.0,-2118.0,-35.215113122171964,57.89326731149314,1724.0,3320.0,1202.0,60.31999999999999,0.04379232505641364,3.887221682408491,0.3413819291764306,-73.0,-2.1236199095022714,21.1491938380639,1081.078431372549,1202.0,1129.0,6.6,0.8392070484563013,0.7881343668678445,0.3413819291764306,1.0,0.0,1.0,0.0,0.0,1024.0,0.3413819291764306,0.0,0.0,-458.0,-9.532760180995478,9.449571418852814,733.6274509803922,1024.0,566.0,8.96,0.0784708249495403,0.8447166433359798,0.3413819291764306,-12.0,-0.8791855203619973,8.938814239036406,524.2352941176471,566.0,554.0,3.6,0.933701657453405,0.9698539247136341,0.3413819291764306,1.0,0.0,1.0,0.0,0.0,256.0,0.3413819291764306,0.0,0.0,-37.0,-0.8152941176470585,2.0862406380856453,241.0,256.0,219.0,-0.36,0.35087719297630043,0.15816458525337537,0.3413819291764306,0.0,-0.13556561085973026,2.5768197453450252,214.6078431372549,219.0,219.0,0.48,0.9999999999807693,0.8740334240209336,0.3413819291764306,1.0,0.0,1.0,0.0,0.0,64.0,0.3413819291764306,0.0,0.0,-1.0,-0.012217194570136598,0.13999999999999999,63.88235294117647,64.0,63.0,-0.04,0.0,4.131182218887912e-09,0.3413819291764306,1.0,0.008325791855203173,0.24413111231467405,63.84313725490196,63.0,64.0,-0.04,1.9999999979999998,242061460.13796353,0.3413819291764306
106,1138566867360404501,0.3240970121258632,0.32666015625,0.37948430493273544,0.3271674140508221,27.24609375,25.85546875,5352.0,0.3240970121258632,0.0,0.0,-1330.0,-13.786696832579189,117.05434635245287,925.6078431372549,2031.0,701.0,37.92,0.340277777777609,4.092150336165027,0.3240970121258632,-101.0,-2.092579185520357,44.66519450310275,590.5882352941177,701.0,600.0,5.72,0.8965163934417044,1.282427532489711,0.3240970121258632,0.782470703125,0.0,0.7822152886115444,10.165771484375,11.634521484375,3205.0,0.3240970121258632,0.0,0.0,-1984.0,-30.683076923076914,54.45124057356269,1771.4705882352941,3205.0,1221.0,42.0,0.056585829766972615,3.3978060867156485,0.3240970121258632,-221.0,-4.213031674208144,16.86901301202889,1065.4901960784314,1221.0,1000.0,8.52,0.5088888888877581,1.5025784894552974,0.3240970121258632,0.998046875,0.0,0.9980430528375733,0.05859375,0.05859375,1022.0,0.3240970121258632,0.0,0.0,-446.0,-8.591945701357456,9.917338352602476,750.5294117647059,1022.0,576.0,4.640000000000001,0.11683168316808548,0.76561803599831,0.3240970121258632,-98.0,-1.8380995475113158,6.286366199960037,510.03921568627453,576.0,478.0,2.3200000000000003,0.4702702702677283,1.7731217311527574,0.3240970121258632,1.0,0.0,1.0,0.0,0.0,256.0,0.3240970121258632,0.0,0.0,-29.0,-0.5247058823529418,1.6135674761223964,246.90196078431373,256.0,227.0,-0.36,0.32558139534126557,0.40581677243598213,0.3240970121258632,-22.0,-0.5464253393665169,2.2817537115122657,213.5686274509804,227.0,205.0,-0.16000000000000003,0.6140350877085258,1.3360306538915643,0.3240970121258632,1.0,0.0,1.0,0.0,0.0,64.0,0.3240970121258632,0.0,0.0,0.0,-4.115440223051387e-16,0.0,64.0,64.0,64.0,0.0,0.0,1.0,0.3240970121258632,0.0,-0.001900452488687269,0.2,63.98039215686274,64.0,64.0,0.0,0.9999999989999999,2.82842711674619e-09,0.3240970121258632
107,3698911339859544150,0.2918390024344234,0.28753662109375,0.448312460199533,0.2861388240288686,24.64154052734375,24.15716552734375,4711.0,0.2918390024344234,0.0,0.0,-1428.0,-13.37366515837104,145.83527145378793,867.6078431372549,2112.0,684.0,46.32,0.34041570438783353,8.298831404148178,0.2918390024344234,-213.0,-3.0881447963800994,26.340698548064363,552.5490196078431,684.0,471.0,3.32,0.6677067082672891,1.2399383706364469,0.2918390024344234,0.738037109375,0.0,0.7381739993384056,11.835693359375,10.148193359375,3023.0,0.2918390024344234,0.0,0.0,-1848.0,-28.867330316742077,48.2878701124827,1613.6666666666667,3023.0,1175.0,52.480000000000004,0.036496350364944474,4.435834814043623,0.2918390024344234,-338.0,-6.718461538461532,16.81256672849211,962.3529411764706,1175.0,837.0,5.199999999999999,0.33725490196012303,1.4179926834899312,0.2918390024344234,0.9931640625,0.0,0.9931170108161259,0.2333984375,0.2333984375,1017.0,0.2918390024344234,0.0,0.0,-461.0,-8.68524886877828,10.13565982065302,709.6862745098039,1017.0,556.0,9.08,0.07429718875487089,1.2382418953334102,0.2918390024344234,-149.0,-2.9609049773755696,7.731726844631799,468.3333333333333,556.0,407.0,2.04,0.3739495798303616,1.0492509917883612,0.2918390024344234,1.0,0.0,1.0,0.0,0.0,256.0,0.2918390024344234,0.0,0.0,-38.0,-0.7503167420814503,1.9345283662949995,242.49019607843138,256.0,218.0,-0.6400000000000001,0.3333333333274854,0.564343346345552,0.2918390024344234,-33.0,-0.6068778280542992,3.017349830563238,199.98039215686273,218.0,185.0,0.6,0.5599999999925334,0.8527401816532975,0.2918390024344234,1.0,0.0,1.0,0.0,0.0,64.0,0.2918390024344234,0.0,0.0,0.0,-4.115440223051387e-16,0.0,64.0,64.0,64.0,0.0,0.0,1.0,0.2918390024344234,-1.0,-0.05031674208144773,0.31559467676118996,62.72549019607843,64.0,63.0,0.12,0.6666666664444444,1.0,0.2918390024344234
108,1509057114604428464,0.30952763828594415,0.315673828125,0.4079659706109822,0.31177494199535966,30.5068359375,27.1162109375,5172.0,0.30952763828594415,0.0,0.0,-1492.0,-14.59438914027149,144.3090239728618,918.8823529411765,2110.0,618.0,42.800000000000004,0.36130136986285905,5.281958182549393,0.30952763828594415,-123.0,-2.4433484162895978,29.650099493930874,577.0784313725491,618.0,495.0,-1.08,0.8155922038968282,0.8127575543800022,0.30952763828594415,0.782470703125,0.0,0.7831513260530422,8.322021484375,9.290771484375,3205.0,0.30952763828594415,0.0,0.0,-2033.0,-32.260723981900455,52.475750590153545,1754.6470588235295,3205.0,1172.0,50.28,0.03512102515423108,2.8119244059363213,0.30952763828594415,-259.0,-4.958733031674208,17.503930987066877,1022.0196078431372,1172.0,913.0,7.48,0.49903288201064017,0.9591854926061163,0.30952763828594415,0.9970703125,0.0,0.9970617042115573,0.0849609375,0.0849609375,1021.0,0.30952763828594415,0.0,0.0,-474.0,-8.980995475113128,10.060298206315755,742.9019607843137,1021.0,547.0,4.88,0.10396975425311158,0.7201788452642576,0.30952763828594415,-104.0,-2.02986425339367,8.562336129818776,488.2352941176471,547.0,443.0,2.88,0.5294117647034868,1.126501282988778,0.30952763828594415,1.0,0.0,1.0,0.0,0.0,256.0,0.30952763828594415,0.0,0.0,-30.0,-0.5933031674208155,2.4331050121192876,244.90196078431373,256.0,226.0,-0.56,0.5081967213031443,0.3780226708088229,0.30952763828594415,-34.0,-0.6106787330316743,2.859650328274421,204.49019607843138,226.0,192.0,0.64,0.5466666666593778,0.8429634192560341,0.30952763828594415,1.0,0.0,1.0,0.0,0.0,64.0,0.30952763828594415,0.0,0.0,0.0,-4.115440223051387e-16,0.0,64.0,64.0,64.0,0.0,0.0,1.0,0.30952763828594415,0.0,-0.005701357466063042,0.2,63.94117647058823,64.0,64.0,0.0,0.9999999989999999,2.82842711674619e-09,0.30952763828594415
